# Wavelength (um)  Tansit_Depth (%)  Transit_Depth_Error Wavelength_Width (um)
4.09250e+00 1.95261e-02 7.50000e-05 7.50000e-03
4.10750e+00 1.94839e-02 7.30000e-05 7.50000e-03
4.12250e+00 1.94720e-02 8.30000e-05 7.50000e-03
4.13750e+00 1.94545e-02 8.10000e-05 7.50000e-03
4.15250e+00 1.95675e-02 7.90000e-05 7.50000e-03
4.16750e+00 1.95576e-02 7.90000e-05 7.50000e-03
4.18250e+00 2.03824e-02 8.10000e-05 7.50000e-03
4.19750e+00 2.05838e-02 7.90000e-05 7.50000e-03
4.21250e+00 2.09830e-02 7.70000e-05 7.50000e-03
4.22750e+00 2.13959e-02 8.10000e-05 7.50000e-03
4.24250e+00 2.20929e-02 7.90000e-05 7.50000e-03
4.25750e+00 2.21223e-02 8.10000e-05 7.50000e-03
4.27250e+00 2.18673e-02 7.90000e-05 7.50000e-03
4.28750e+00 2.27762e-02 7.90000e-05 7.50000e-03
4.30250e+00 2.30241e-02 8.00000e-05 7.50000e-03
4.31750e+00 2.26833e-02 8.20000e-05 7.50000e-03
4.33250e+00 2.27465e-02 8.40000e-05 7.50000e-03
4.34750e+00 2.26141e-02 8.10000e-05 7.50000e-03
4.36250e+00 2.23198e-02 7.70000e-05 7.50000e-03
4.37750e+00 2.21458e-02 8.10000e-05 7.50000e-03
4.39250e+00 2.25508e-02 8.20000e-05 7.50000e-03
4.40750e+00 2.23367e-02 8.50000e-05 7.50000e-03
4.42250e+00 2.26067e-02 8.30000e-05 7.50000e-03
4.43750e+00 2.23851e-02 8.70000e-05 7.50000e-03
4.45250e+00 2.20749e-02 8.20000e-05 7.50000e-03
4.46750e+00 2.16646e-02 8.00000e-05 7.50000e-03
4.48250e+00 2.15095e-02 8.90000e-05 7.50000e-03
4.49750e+00 2.14110e-02 9.00000e-05 7.50000e-03
4.51250e+00 2.11520e-02 8.40000e-05 7.50000e-03
4.52750e+00 2.07709e-02 8.60000e-05 7.50000e-03
